431817000	Fluoroscopic angiography for thrombolysis follow-up (procedure)	angiografi för trombolysuppföljning
431814007	Fluoroscopic intravenous digital subtraction angiography of kidney (procedure)	intravenös digital subtraktionsangiografi av njure
431811004	Biopsy of wrist using ultrasonographic guidance (procedure)	ultraljudsvägledd biopsi från handled
431810003	Biopsy of femur using ultrasound guidance (procedure)	ultraljudsvägledd biopsi från femur
431809008	Endoscopic retrograde cholangiopancreatography with removal of biliary calculus using fluoroscopic guidance (procedure)	ERCP med avlägsnande av gallsten under röntgengenomlysning
431808000	Aspiration of ganglion cyst of foot using ultrasound guidance (procedure)	ultraljudsvägledd aspiration från ganglioncysta i fot
431805002	Embolization using ultrasound guidance (procedure)	ultraljudsvägledd embolisering
431803009	Radionuclide imaging of gastrointestinal tract using oral chromium 51 ethylenediamine tetra-acetate (procedure)	bilddiagnostik av mag-tarmkanalen med oralt krom-51-etylendiamintetraacetat
431802004	Percutaneous aspiration of thrombus using fluoroscopic guidance (procedure)	perkutan aspiration av tromb under röntgengenomlysning
431801006	Percutaneous insertion of artificial venous valve using fluoroscopic guidance (procedure)	perkutan inläggning av konstgjord venklaff under röntgengenomlysning
431800007	Fluoroscopic angiography of abdominal aorta using contrast with insertion of fenestrated aortounilateral iliac stent graft (procedure)	angiografi av bukaorta och inläggning av fenestrerat aortounilateralt stentgraft
431798000	Fluoroscopic pancreatography using contrast (procedure)	pankreatografi med kontrast under röntgengenomlysning
431796001	Percutaneous thrombolysis of mesenteric vein using fluoroscopic guidance (procedure)	perkutan trombolys av mesenterialven under röntgengenomlysning
431795002	Percutaneous mechanical thrombectomy of hepatic vein using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av leverven under röntgengenomlysning
431785009	Ultrasound compression venography of lower limb (procedure)	kompressionsflebografi på ben med ultraljud
431783002	Replacement of tunneled central venous catheter using fluoroscopic guidance (procedure)	byte av tunnelerad central venkateter under röntgengenomlysning
431782007	Fluoroscopy of whole spine (procedure)	röntgengenomlysning av hela ryggraden
431781000	Insertion of tunneled dialysis catheter using fluoroscopic guidance (procedure)	inläggning av tunnelerad dialyskateter under röntgengenomlysning
431780004	Fluoroscopy of thoracic spine (procedure)	röntgengenomlysning av bröstryggraden
431779002	Insertion of central venous catheter using doppler ultrasound guidance (procedure)	inläggning av central venkateter med dopplerultraljud
431778005	Brachytherapy of prostate using fluoroscopic guidance (procedure)	brakyterapi av prostata under röntgengenomlysning
431777000	Biopsy of tibia and fibula using fluoroscopic guidance (procedure)	biopsi från tibia och fibula under röntgengenomlysning
431775008	Fluoroscopic angiography of subclavian artery using contrast with insertion of stent (procedure)	angiografi av arteria subclavia och inläggning av stent
431773001	Sampling of blood from petrosal sinus using fluoroscopic guidance (procedure)	blodprovstagning från sinus petrosus under röntgengenomlysning
431772006	Radionuclide imaging of adrenal gland using iodocholesterol (procedure)	bilddiagnostik av binjure med jodkolesterol
431767002	Ultrasonography of supraclavicular fossa (procedure)	ultraljudsundersökning av fossa supraclavicularis
431766006	Magnetic resonance imaging of chest for radiotherapy planning (procedure)	magnetresonanstomografi av bröstkorgen för planering av strålbehandling
431764009	Guide wire recanalization of central venous catheter using fluoroscopic guidance (procedure)	öppnande av central venkateter med hjälp av ledare under röntgengenomlysning
431763003	Percutaneous intradiscal electrothermal annuloplasty using fluoroscopic guidance (procedure)	perkutan intradiskal elektrotermisk anuloplastik under röntgengenomlysning
431762008	Percutaneous laser decompression of intervertebral disc using fluoroscopic guidance (procedure)	perkutan laserdekompression av intervertebral disk under röntgengenomlysning
431761001	Fluoroscopic intravenous digital subtraction angiography of superior vena cava (procedure)	intravenös digital subtraktionsangiografi av vena cava superior
431760000	Angioscopy using fluoroscopic guidance (procedure)	angiografi under röntgengenomlysning
431759005	Percutaneous transluminal atherectomy using fluoroscopic guidance (procedure)	perkutan transluminal aterektomi under röntgengenomlysning
431757007	Ultrasonography of pleural cavity (procedure)	ultraljudsundersökning av pleuralhålan
431756003	Ultrasonography of cranial cavity (procedure)	ultraljudsundersökning av kranial kavitet
431755004	Fluoroscopic venography of inferior vena cava using contrast with insertion of stent graft (procedure)	flebografi av vena cava inferior med kontrast och inläggning av stentgraft
431754000	Fluoroscopic angiography of aorta using contrast with insertion of hybrid stent graft (procedure)	angiografi av aorta och inläggning av stentgraft
431753006	Percutaneous mechanical thrombectomy of mesenteric artery using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av arteria mesenterica under röntgengenomlysning
431752001	Percutaneous transluminal angioplasty of tibial artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria tibialis under röntgengenomlysning
431751008	Percutaneous transluminal angioplasty of thoracic aorta using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av bröstaorta under röntgengenomlysning
431750009	Doppler ultrasonography flow mapping of vein (procedure)	dopplerultraljudsundersökning av ven
431749009	Aspiration using computed tomography guidance (procedure)	DT-vägledd aspiration
431748001	Intracardiac ultrasonography (procedure)	intrakardiell ultraljudsundersökning
431747006	Intravascular ultrasound doppler imaging of coronary artery using fluoroscopic guidance (procedure)	intravaskulär ultraljudsundersökning med doppler av koronarartär under röntgengenomlysning
431746002	Computed tomography of upper arm with contrast (procedure)	datortomografi av överarm med kontrast
431745003	Single photon emission computed tomography using technetium (99m-Tc) exametazine labeled leucocytes (procedure)	SPECT-skanning med leukocyter märkta med ^99m^Tc-hexametylpropylenaminoxim
431744004	Biopsy of tibia and fibula using ultrasound guidance (procedure)	ultraljudsvägledd biopsi från tibia och fibula
431742000	Percutaneous nephrolithotomy using fluoroscopic guidance (procedure)	perkutan nefrolitotomi utan röntgengenomlysning
431741007	Kyphoplasty of fracture of thoracic spine using fluoroscopic guidance (procedure)	kyfoplastik av fraktur under bröstryggraden i röntgengenomlysning
431740008	Fluoroscopic intravenous digital subtraction angiography of aortic arch (procedure)	intravenös digital subtraktionsangiografi av aortabågen
431733007	Fluoroscopic angiography of inferior mesenteric artery using contrast with insertion of drug eluting stent (procedure)	angiografi av arteria mesenterica inferior och inläggning av läkemedelseluerande stent
431732002	Fine needle aspiration and core needle biopsy of axilla using ultrasound guidance (procedure)	ultraljudsvägledd finnåls- och grovnålsbiopsi från axill
431731009	Extracorporeal shockwave lithotripsy of calculus of kidney using fluoroscopic guidance (procedure)	extrakorporeal stötvågslitotripsi av njure under röntgengenomlysning
431729000	Single photon emission computed tomography of kidney using dimercaptosuccinic acid (procedure)	SPECT av njure med dimerkaptobärnstenssyra
431727003	Fluoroscopic angiography of graft using contrast with insertion of stent (procedure)	angiografi av graft och inläggning av stent
431726007	Fluoroscopic venography of transjugular intrahepatic portosystemic shunt stent using contrast (procedure)	flebografi av transjugulär intrahepatisk portosystemisk shuntstent med kontrast
431722009	Insertion of nasojejunal feeding tube using fluoroscopic guidance (procedure)	inläggning av nasojejunal sond under röntgengenomlysning
431721002	Biopsy of lung using fluoroscopic guidance (procedure)	biopsi från lunga under röntgengenomlysning
431720001	Biopsy of jejunum using fluoroscopic guidance (procedure)	biopsi från jejunum under röntgengenomlysning
431718004	Injection of thrombin using ultrasound guidance (procedure)	ultraljudsvägledd injektion av trombin
431717009	Injection of marker into breast using ultrasound guidance (procedure)	ultraljudsvägledd injektion av markör i bröst
431716000	Fluoroscopic angiography of splenic artery using contrast with insertion of stent (procedure)	angiografi av mjältartär och inläggning av stent
431715001	Fluoroscopic angiography of external iliac artery using contrast with insertion of stent (procedure)	angiografi av arteria iliaca externa och inläggning av stent
431714002	Computed tomography of face with contrast (procedure)	datortomografi av ansiktet med kontrast
431713008	Fluoroscopic angiography of renal artery using contrast with insertion of drug eluting stent (procedure)	angiografi av njurartär och inläggning av läkemedelseluerande stent
431712003	Fluoroscopic angiography of common iliac artery using contrast with insertion of drug eluting stent (procedure)	angiografi av arteria iliaca communis och inläggning av läkemedelseluerande stent
431711005	Fluoroscopic angiography of common iliac artery using contrast (procedure)	angiografi av arteria iliaca communis
431705007	Sialodochoplasty using fluoroscopic guidance (procedure)	sialodokoplastik under röntgengenomlysing
431704006	Fluoroscopic venography of ovarian vein using contrast (procedure)	flebografi av ovarieven med kontrast
431702005	Removal of cardiac pacemaker lead using fluoroscopic guidance (procedure)	avlägsnande av pacemakerkabel under röntgengenomlysning
431701003	Removal of biliary drain using fluoroscopic guidance (procedure)	avlägsnande av galldrän under röntgengenomlysning
431700002	Injection of joint using fluoroscopic guidance (procedure)	injektion i led under röntgengenomlysning
431699003	Injection of hip using fluoroscopic guidance (procedure)	injektion i höft under röntgengenomlysning
431698006	Adjustment of gastric banding using fluoroscopic guidance (procedure)	justering av magsäcksband under röntgengenomlysning
431678001	Removal of tunneled central venous catheter using fluoroscopic guidance (procedure)	avlägsnande av tunnelerad central venkateter under röntgengenomlysning
431677006	X-ray of upper limb using mobile image intensifier (procedure)	röntgenundersökning av arm med mobil bildförstärkare
431676002	Computed tomography venography (procedure)	datortomografi, flebografi
431675003	Fluoroscopic angiography of coronary graft using contrast (procedure)	angiografi av koronargraft
431672000	Injection of steroid into joint using fluoroscopic guidance (procedure)	injektion av steroid i led under röntgengenomlysning
431671007	Fluoroscopic retrograde ureteropyelography (procedure)	retrograd ureterpyelografi under röntgengenomlysning
431670008	Replacement of jejunostomy tube using fluoroscopic guidance (procedure)	byte av jejunostomikateter under röntgengenomlysning
431669007	Fluoroscopic peroral pneumocolon (procedure)	dubbelkontrastundersökning av terminala ileum och höger kolon genom insufflation av luft
431668004	Kyphoplasty of fracture of cervical spine using computed tomography guidance (procedure)	DT-vägledd kyfoplastik av fraktur i halsryggraden
431667009	Intracoronary brachytherapy using fluoroscopic guidance (procedure)	intrakoronar brakyterapi under röntgengenomlysning
431666000	Computed tomography of metatarsus (procedure)	datortomografi av metatarsus
431665001	Computed tomography of hip with contrast (procedure)	datortomografi av höft med kontrast
431664002	Fluoroscopic venography of portal vein using contrast with insertion of stent graft (procedure)	flebografi av portven med kontrast och inläggning av stentgraft
431663008	Percutaneous mechanical thrombectomy of pulmonary vein using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av pulmonalven under röntgengenomlysning
431661005	Percutaneous mechanical thrombectomy of superior vena cava using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av vena cava superior under röntgengenomlysning
431660006	Percutaneous transluminal angioplasty of common femoral artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria femoralis communis under röntgengenomlysning
431659001	Percutaneous transluminal angioplasty of common carotid artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria carotis communis under röntgengenomlysning
431658009	Percutaneous transluminal angioplasty of superficial femoral artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria femoralis superficialis under röntgengenomlysning
431657004	Percutaneous transluminal angioplasty of popliteal artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av poplitealartär under röntgengenomlysning
431655007	Fibrin sheath stripping from central venous catheter using fluoroscopic guidance (procedure)	strippning av fibrinavlagring från central venkateter under röntgengenomlysning
431653000	Doppler ultrasonography of aorta and iliac artery (procedure)	dopplerultraljudsundersökning av aorta och arteria iliaca
431652005	Radionuclide study of gastrointestinal absorption using radioactive isotope (procedure)	isotopundersökning av gastrointestinal absorption med radioaktiv isotop
431651003	Percutaneous repositioning of temporary filter of superior vena cava using fluoroscopic guidance (procedure)	perkutan reposition av temporärt filter i vena cava superior under röntgengenomlysning
431650002	Percutaneous replacement of temporary filter of superior vena cava using fluoroscopic guidance (procedure)	perkutan reposition av temporärt filter i vena cava superior under röntgengenomlysning
431649002	Whole body platelet study (procedure)	trombocytdistribution, helkroppsundersökning
431648005	Transcranial doppler ultrasonography (procedure)	transkraniell dopplerultraljudsundersökning
431647000	Percutaneous thrombolysis of vein of upper limb using fluoroscopic guidance (procedure)	perkutan trombolys av ven i arm under röntgengenomlysning
431646009	Percutaneous insertion of catheter into renal vein using fluoroscopic guidance (procedure)	perkutan inläggning av kateter i njurven under röntgengenomlysning
431645008	Percutaneous insertion of catheter into inferior vena cava using fluoroscopic guidance (procedure)	perkutan inläggning av kateter i vena cava inferior under röntgengenomlysning
431644007	Radionuclide electrocardiography gated myocardial perfusion rest study using thallium 201 (procedure)	EKG-kontrollerad isotopundersökning av myokardperfusionen i vila med användning av tallium-201
431627008	Magnetic resonance imaging of small intestine (procedure)	magnetresonanstomografi av tunntarmen
431626004	Endocardial ablation of pulmonary vein using fluoroscopic guidance (procedure)	endokardiell ablation av pulmonalven under röntgengenomlysning
431625000	Magnetic resonance imaging of internal auditory meatus with contrast (procedure)	magnetresonanstomografi av meatus acusticus internus med kontrast
431624001	Magnetic resonance imaging of hip with contrast (procedure)	magnetresonanstomografi av höft med kontrast
431623007	Ultrasonography of cervical spine (procedure)	ultraljudsundersökning av halsryggraden
431622002	Ultrasonography of calf (procedure)	ultraljudsundersökning av vad
431621009	Computed tomography of forearm with contrast (procedure)	datortomografi av underarm med kontrast
431620005	Injection of ankle using fluoroscopic guidance (procedure)	injektion i fotled under röntgengenomlysning
431619004	Computed tomography of base of skull with contrast (procedure)	datortomografi av skallbasen med kontrast
431618007	Insertion of drain into thorax using ultrasound guidance (procedure)	ultraljudsvägledd inläggning av dränage i torax
431617002	Radionuclide imaging of bone of knee (procedure)	skelettskintigrafi av knä
431616006	Radionuclide imaging of bone of lower leg (procedure)	skelettskintigrafi av underben
431615005	Endoscopic insertion of esophageal stent using fluoroscopic guidance (procedure)	endoskopisk inläggning av esofagealstent under röntgengenomlysning
431613003	Kyphoplasty of fracture of lumbar spine using computed tomography guidance (procedure)	DT-vägledd kyfoplastik av fraktur i ländryggraden
431612008	Epidural injection using fluoroscopic guidance (procedure)	epidural injektion under röntgengenomlysning
431611001	Embolization using computed tomography guidance (procedure)	DT-vägledd embolisering
431609005	Magnetic resonance imaging stress study of cardiac function (procedure)	belastningsundersökning av hjärtfunktion med magnetresonanstomografi
431608002	Magnetic resonance imaging of midfoot (procedure)	magnetresonanstomografi av mellanfot
431607007	Percutaneous mechanical thrombectomy of dialysis fistula using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av dialysfistel uner röntgengenomlysning
431605004	Transrectal biopsy of prostate using ultrasound guidance (procedure)	ultraljudsvägledd transrektal biopsi från prostata
431604000	Transjugular biopsy of liver using fluoroscopic guidance (procedure)	transjugulär leverbiopsi under röntgengenomlysning
431603006	Fluoroscopic venography of iliac vein using contrast with insertion of stent (procedure)	flebografi av iliacusven med kontrast och inläggning av stent
431602001	Fluoroscopic venography of hepatic vein using contrast with insertion of stent graft (procedure)	flebografi av leverven med kontrast och inläggning av stentgraft
431601008	Fluoroscopic angiography of superficial femoral artery using contrast with insertion of stent (procedure)	angiografi av arteria femoralis superficialis och inläggning av stent
431600009	Fluoroscopic angiography of internal iliac artery using contrast with insertion of stent (procedure)	angiografi av arteria iliaca interna och inläggning av stent
431599006	Fluoroscopic angiography of adrenal artery using contrast (procedure)	angiografi av binjureartär
431597008	Fluoroscopic angiography of right side of heart for oxygen saturation measurement (procedure)	angiografi av höger sida av hjärtat för mätning av syremättnad
431596004	Percutaneous mechanical thrombectomy of pulmonary artery using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av pulmonalartär under röntgengenomlysning
431595000	Percutaneous transluminal angioplasty of superior mesenteric artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria mesenterica superior under röntgengenomlysning
431594001	Percutaneous transluminal cutting balloon angioplasty of cephalic vein using fluoroscopic guidance (procedure)	perkutan transluminal skärande ballongvidgning av vena cephalica under röntgengenomlysning
431592002	Insertion of permanent superior vena cava filter using fluoroscopic guidance (procedure)	insättning av permanent filter i vena cava superior under röntgengenomlysning
431590005	Radionuclide imaging using ioflupane (procedure)	bilddiagnostik med ioflupan
431589001	Fluoroscopic intravenous digital subtraction angiography of inferior vena cava (procedure)	intravenös digital subtraktionsangiografi av vena cava inferior
431587004	Cementoplasty of glenoid using fluoroscopic guidance (procedure)	cementplastik av glenoid fossa under röntgengenomlysning
431585007	Percutaneous thrombolysis of vascular graft of upper limb using fluoroscopic guidance (procedure)	perkutan trombolys av kärlgraft i arm under röntgengenomlysning
431581003	Venoplasty using fluoroscopic guidance (procedure)	angioplastik på ven under röntgengenomlysning
431561004	Percutaneous transluminal cutting balloon angioplasty of subclavian vein using fluoroscopic guidance (procedure)	perkutan transluminal skärande ballongvidgning av vena subclavia under röntgengenomlysning
431560003	Percutaneous transluminal angioplasty of profunda femoris artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria profunda femoris under röntgengenomlysning
431559008	Percutaneous embolization of artery using fluoroscopic guidance (procedure)	perkutan embolisering av artär under röntgengenomlysning
431558000	Insertion of cardiac pressure wire using fluoroscopic guidance (procedure)	inläggning av kardiell tryckledare under röntgengenomlysning
431557005	X-ray of cervical spine using mobile image intensifier (procedure)	röntgenundersökning av halsryggraden med mobil bildförstärkare
431556001	Radionuclide two-phase bone study of whole body (procedure)	isotopundersökning av ben i hela kroppen i två faser
431555002	Percutaneous lumbar vertebroplasty using fluoroscopic guidance (procedure)	perkutan lumbal vertebroplastik under röntgengenomlysning
431554003	Radionuclide imaging using indium 111 capromab pendetide (procedure)	bilddiagnostik med ^111^In-kapromabpentetid
431553009	Endoanal ultrasound examination of rectal sphincter (procedure)	endoanal ultraljudsundersökning av analsfinkter
431552004	Injection of nerve root of sacral spine using fluoroscopic guidance (procedure)	injektion i sakral nervrot under röntgengenomlysning
431548004	Sampling of blood from sigmoid sinus using fluoroscopic guidance (procedure)	blodprovstagning från sinus sigmoideus under röntgengenomlysning
431547009	Fluoroscopic intravenous digital subtraction angiography of vascular structure of spine (procedure)	intravenös digital subtraktionsangiografi av kärlstruktur i ryggrad
431544002	Percutaneous aspiration thrombectomy of dialysis fistula using fluoroscopic guidance (procedure)	perkutan aspirationstrombektomi av dialysfistel under röntgengenomlysning
431543008	Percutaneous embolization of dialysis fistula using fluoroscopic guidance (procedure)	perkutan embolisering av dialysfistel under röntgengenomlysning
431541005	Positron emission tomography fluorine 18 choline uptake study (procedure)	PET-undersökning av upptag av ^18^F-märkt kolin
431538001	Percutaneous aspiration thrombectomy of artery of upper limb using fluoroscopy guidance (procedure)	perkutan aspirationstrombektomi av artär i arm under röntgengenomlysning
431537006	Percutaneous thrombolysis using fluoroscopic guidance (procedure)	perkutan trombolys under röntgengenomlysning
431536002	Percutaneous transluminal angioplasty of external iliac artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria iliaca externa under röntgengenomlysning
431535003	Percutaneous transluminal angioplasty of external carotid artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria carotis externa under röntgengenomlysning
431533005	Fluoroscopy of spine for assessment of spinal movement (procedure)	röntgengenomlysning av ryggraden för bedömning av rörlighet i ryggraden
431532000	Percutaneous retrograde balloon embolization of occluded gastric vein using fluoroscopic guidance (procedure)	perkutan retrograd ballongembolisering av ockluderad gastrisk ven under röntgengenomlysning
431530008	Percutaneous brachytherapy of hepatic artery using fluoroscopic guidance (procedure)	perkutan brakyterapi av leverartär under röntgengenomlysning
431529003	Percutaneous transluminal cutting balloon angioplasty of axillary vein using fluoroscopic guidance (procedure)	perkutan transluminal skärande ballongvidgning av vena axillaris under röntgengenomlysning
431528006	Percutaneous thrombolysis of superior vena cava using fluoroscopic guidance (procedure)	perkutan trombolys av vena cava superior under röntgengenomlysning
431525009	Percutaneous transluminal angioplasty of abdominal aorta using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av bukaorta under röntgengenomlysning
431523002	Percutaneous transluminal angioplasty of popliteal vein using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av vena poplitea under röntgengenomlysning
431522007	Percutaneous transluminal cutting balloon angioplasty of portal vein using fluoroscopic guidance (procedure)	perkutan transluminal skärande ballongvidgning av portven under röntgengenomlysning
431519005	Fluoroscopic angiography of common carotid artery using contrast with insertion of stent (procedure)	angiografi av arteria carotis communis och inläggning av stent
431518002	Biopsy of bone using fluoroscopic guidance (procedure)	biopsi från skelettben under röntgengenomlysning
431516003	Fluoroscopic venography of superior vena cava using contrast with insertion of stent graft (procedure)	flebografi av vena cava superior med kontrast och inläggning av stentgraft
431515004	Fluoroscopic angiography of external carotid artery using contrast with insertion of stent (procedure)	angiografi av arteria carotis externa och inläggning av stent
431514000	Cardiac septostomy using ultrasound guidance (procedure)	ultraljudsvägledd kardiell septostomi
431513006	Biopsy of soft tissue using ultrasound guidance (procedure)	ultraljudsvägledd biopsi från mjukvävnad
431512001	Ultrasound doppler flow mapping of artery of upper limb (procedure)	flödesmappning av artär i arm med doppler
431511008	Myocardial perfusion stress imaging using Thallium 201 (procedure)	bilddiagnostik med tallium-201 av myokardperfusionen under belastning
431508007	Magnetic resonance imaging angiography of entire blood vessel (procedure)	magnetresonanstomografi med angiografi av blodkärl, som helhet
431497006	Radionuclide bone imaging of head and neck (procedure)	skelettskintigrafi av huvud och hals
431496002	Vertebroplasty of lumbar spine using computed tomography guidance (procedure)	DT-vägledd vertebroplastik av ländryggraden
431495003	Aspiration of tendon using ultrasound guidance (procedure)	ultraljudsvägledd aspiration från sena
431494004	Extracorporeal shock wave lithotripsy of tendon using ultrasound guidance (procedure)	ultraljudsvägledd stötvågsbehandling av sena
431493005	Insertion of nasogastric feeding tube using fluoroscopic guidance (procedure)	inläggning av nasogastrisk sond under röntgengenomlysning
431492000	Computed tomography of paranasal sinuses with contrast (procedure)	datortomografi av näsans bihålor med kontrast
431489004	Fluoroscopic angiography of pulmonary artery with pressure measurement (procedure)	angiografi av pulmonalartär med tryckmätning
431488007	Doppler ultrasonography of myocardium for tissue strain rate (procedure)	dopplerultraljudsundersökning av myokardiet för mätning av vävnadsbelastning
431487002	Percutaneous aspiration thrombectomy of graft of upper limb using fluoroscopic guidance (procedure)	perkutan aspirationstrombektomi av transplantat i arm under röntgengenomlysning
431486006	Percutaneous aspiration thrombectomy of graft of lower limb using fluoroscopic guidance (procedure)	perkutan aspirationstrombektomi av graft i nedre extremitet under röntgengenomlysning
431485005	Percutaneous transluminal angioplasty of subclavian artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria subclavia under röntgengenomlysning
431484009	Percutaneous transluminal angioplasty of renal artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av njurartär under röntgengenomlysning
431483003	Percutaneous transluminal cutting balloon angioplasty of hepatic artery using fluoroscopic guidance (procedure)	perkutan transluminal skärande ballongvidgning av leverartär under röntgengenomlysning
431478006	Injection of semimembranosus bursa using ultrasound guidance (procedure)	ultraljudsvägledd injektion i bursa semimembranosus
431477001	Intraoperative fluoroscopic angiography of abdominal aorta and iliac artery with insertion of unilateral aorto-iliac stent graft (procedure)	intraoperativ angiografi av bukaorta och arteria iliaca med inläggning av unilateralt aorto-iliaca-stentgraft
431476005	Fluoroscopic colostomy enema with water soluble contrast (procedure)	lavemang med vattenlöslig kontrast via kolostomi under röntgengenomlysning
431475009	Radiofrequency ablation of lesion of liver using computed tomography guidance (procedure)	DT-vägledd radiofrekvensablation av leverlesion
431474008	Magnetic resonance venography of abdomen and pelvis (procedure)	MR-flebografi av buk och bäcken
431473002	Radionuclide cerebral perfusion stress study (procedure)	isotopundersökning av cerebral perfusion under stress
431472007	Fluoroscopic intravenous digital subtraction angiography of intracerebral vessel (procedure)	intravenös digital subtraktionsangiografi av intracerebralt blodkärl
431471000	Destruction of intervertebral disc by injection using fluoroscopic guidance (procedure)	destruktion av intervertebraldisk genom injektion under röntgengenomlysning
431470004	Cecostomy using fluoroscopic guidance (procedure)	cekostomi under röntgengenomlysning
431462009	Therapeutic water soluble enema and fluoroscopy of colon (procedure)	terapeutiskt lavemang med vattenlöslig kontrast under röntgengenomlysning av kolon
431461002	Sampling of blood of ovarian vein using fluoroscopic guidance (procedure)	blodprovstagning från ovarialven under röntgengenomlysning
431460001	Sampling of blood of hepatic vein using fluoroscopic guidance (procedure)	blodprovstagning från leverven under röntgengenomlysning
431459006	Injection of shoulder using fluoroscopic guidance (procedure)	injektion i axel under röntgengenomlysning
431458003	Injection of sacroiliac joint using fluoroscopic guidance (procedure)	injektion i sakroiliakaled under röntgengenomlysning
431457008	Fluoroscopic angiography of celiac artery using contrast with insertion of drug eluting stent (procedure)	angiografi av truncus coeliacus och inläggning av läkemedelseluerande stent
431455000	Biopsy of femur using fluoroscopic guidance (procedure)	biopsi från femur under röntgengenomlysning
431454001	Aspiration of hip using fluoroscopic guidance (procedure)	aspiration av höft under röntgengenomlysning
431453007	Fluoroscopic venography of subclavian vein using contrast with insertion of stent (procedure)	flebografi av vena subclavia med kontrast och inläggning av stent
431452002	Fluoroscopic angiography of tibial artery using contrast with insertion of stent (procedure)	angiografi av arteria tibialis och inläggning av stent
431451009	Fluoroscopic angiography of common femoral artery using contrast with insertion of stent (procedure)	angiografi av arteria femoralis communis och inläggning av stent
431440009	Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent (procedure)	angiografi av dialysfistel och inläggning av stent
431435001	Percutaneous thrombolysis of portal vein using fluoroscopic guidance (procedure)	perkutan trombolys av portven under röntgengenomlysning
431434002	Percutaneous transluminal angioplasty of pulmonary artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av pulmonalartär under röntgengenomlysning
431433008	Percutaneous transluminal angioplasty of inferior mesenteric artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria mesenterica inferior under röntgengenomlysning
431431005	Magnetic resonance imaging angiography of whole aorta (procedure)	magnetresonanstomografi med angiografi av aorta, som helhet
431430006	Radionuclide imaging of lung for pulmonary aspiration (procedure)	bilddiagnostik av lunga med isotop avseende pulmonell aspiration
431428009	Fluoroscopic cholecystography using contrast (procedure)	kolecystografi med kontrast
431427004	Percutaneous mechanical thrombectomy of vascular graft of lower limb using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av kärlgraft i nedre extremitet under röntgengenomlysning
431426008	Percutaneous mechanical thrombectomy of vein of lower limb using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av ven i nedre extremitet under röntgengenomlysning
431422005	Percutaneous transluminal angioplasty of axillary artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria axillaris under röntgengenomlysning
431421003	Percutaneous transluminal angioplasty of brachial artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av brakialartär under röntgengenomlysning
431418000	Fluoroscopic percutaneous angiography of dialysis fistula with insertion of drug eluting stent (procedure)	perkutan angiografi av dialysfistel med inläggande av läkemedelsavgivande stent
431417005	Sampling of blood from portal vein using fluoroscopic guidance (procedure)	blodprovstagning från portven under röntgengenomlysning
431411006	Skin marking using magnetic resonance imaging guidance (procedure)	markering på hud med hjälp av MR-avbildning
431410007	Nephrostomy using fluoroscopic guidance (procedure)	nefrostomi under röntgengenomlysning
431407000	Magnetic resonance imaging of fetus (procedure)	magnetresonanstomografi av foster
431402006	Marking of skin of head using magnetic resonance imaging guidance (procedure)	markering av hud på huvudet med hjälp av MR-avbildning
431401004	Lithotripsy using fluoroscopic guidance (procedure)	litotripsi under röntgengenomlysning
431400003	Jejunostomy using fluoroscopic guidance (procedure)	jejunostomi under röntgengenomlysning
431398002	Insertion using fluoroscopic guidance (procedure)	inläggning under röntgengenomlysning
431397007	Insertion of gastrostomy tube using fluoroscopic guidance (procedure)	inläggning av gastrostomikateter under röntgengenomlysning
431394000	Ultrasound doppler flow mapping of vein of upper limb (procedure)	flödesmappning av ven i arm med doppler
431392001	Magnetic resonance imaging of rest perfusion of heart (procedure)	magnetresonanstomografi av hjärtats perfusion i vila
431364006	Fine needle aspiration biopsy of axilla using ultrasound guidance (procedure)	ultraljudsvägledd finnålsbiopsi från axill
431363000	Doppler ultrasonography of superior mesenteric artery (procedure)	dopplerultraljudsundersökning av arteria mesenterica superior
